Seconds Since Midnight,Heartbeat,Time HH:MM:SS
48346,118,13:25:46
48347,117,13:25:47
48348,117,13:25:48
48349,95,13:25:49
48350,93,13:25:50
48351,91,13:25:51
48352,90,13:25:52
48353,89,13:25:53
48354,87,13:25:54
48355,84,13:25:55
48356,84,13:25:56
48357,84,13:25:57
48358,85,13:25:58
48359,86,13:25:59
48360,86,13:26:00
48361,85,13:26:01
48362,82,13:26:02
48363,81,13:26:03
48364,81,13:26:04
48365,80,13:26:05
48366,80,13:26:06
48367,80,13:26:07
48368,81,13:26:08
48369,81,13:26:09
48370,93,13:26:10
48371,95,13:26:11
48372,100,13:26:12
48373,102,13:26:13
48374,103,13:26:14
48375,94,13:26:15
48376,91,13:26:16
48377,89,13:26:17
48378,89,13:26:18
48379,89,13:26:19
48380,94,13:26:20
48381,94,13:26:21
48382,97,13:26:22
48383,96,13:26:23
48384,95,13:26:24
48385,93,13:26:25
48386,93,13:26:26
48387,95,13:26:27
48388,95,13:26:28
48389,94,13:26:29
48390,93,13:26:30
48391,94,13:26:31
48392,94,13:26:32
48393,92,13:26:33
48394,92,13:26:34
48395,90,13:26:35
48396,88,13:26:36
48397,87,13:26:37
48398,87,13:26:38
48399,86,13:26:39
48400,85,13:26:40
48401,83,13:26:41
48402,82,13:26:42
48403,81,13:26:43
48404,81,13:26:44
48405,86,13:26:45
48406,88,13:26:46
48407,89,13:26:47
48408,88,13:26:48
48409,84,13:26:49
48410,83,13:26:50
48411,81,13:26:51
48412,84,13:26:52
48413,95,13:26:53
48414,98,13:26:54
48415,99,13:26:55
48416,97,13:26:56
48417,86,13:26:57
48418,85,13:26:58
48419,84,13:26:59
48420,83,13:27:00
48421,84,13:27:01
48422,91,13:27:02
48423,93,13:27:03
48424,96,13:27:04
48425,97,13:27:05
48426,96,13:27:06
48427,94,13:27:07
48428,92,13:27:08
48429,92,13:27:09
48430,90,13:27:10
48431,92,13:27:11
48432,93,13:27:12
48433,95,13:27:13
48434,95,13:27:14
48435,93,13:27:15
48436,92,13:27:16
48437,92,13:27:17
48438,92,13:27:18
48439,94,13:27:19
48440,96,13:27:20
48441,98,13:27:21
48442,100,13:27:22
48443,102,13:27:23
48444,102,13:27:24
48445,102,13:27:25
48446,101,13:27:26
48447,98,13:27:27
48448,96,13:27:28
48449,90,13:27:29
48450,90,13:27:30
48451,85,13:27:31
48452,89,13:27:32
48453,95,13:27:33
48454,103,13:27:34
48455,104,13:27:35
48456,102,13:27:36
48457,95,13:27:37
48458,86,13:27:38
48459,85,13:27:39
48460,84,13:27:40
48461,83,13:27:41
48462,84,13:27:42
48463,84,13:27:43
48464,84,13:27:44
48465,85,13:27:45
48466,84,13:27:46
48467,83,13:27:47
48468,84,13:27:48
48469,85,13:27:49
48470,87,13:27:50
48471,88,13:27:51
48472,91,13:27:52
48473,91,13:27:53
48474,90,13:27:54
48475,88,13:27:55
48476,87,13:27:56
48477,86,13:27:57
48478,86,13:27:58
48479,85,13:27:59
48480,85,13:28:00
48481,86,13:28:01
48482,86,13:28:02
48483,85,13:28:03
48484,85,13:28:04
48485,85,13:28:05
48486,87,13:28:06
48487,91,13:28:07
48488,93,13:28:08
48489,96,13:28:09
48490,96,13:28:10
48491,96,13:28:11
48492,96,13:28:12
48493,98,13:28:13
48494,98,13:28:14
48495,102,13:28:15
48496,104,13:28:16
48497,105,13:28:17
48498,104,13:28:18
48499,101,13:28:19
48500,97,13:28:20
48501,97,13:28:21
48502,97,13:28:22
48503,98,13:28:23
48504,99,13:28:24
48505,99,13:28:25
48506,98,13:28:26
48507,98,13:28:27
48508,94,13:28:28
48509,91,13:28:29
48510,91,13:28:30
48511,92,13:28:31
48512,93,13:28:32
48513,93,13:28:33
48514,92,13:28:34
48515,92,13:28:35
48516,90,13:28:36
48517,89,13:28:37
48518,89,13:28:38
48519,92,13:28:39
48520,91,13:28:40
48521,87,13:28:41
48522,86,13:28:42
48523,85,13:28:43
48524,92,13:28:44
48525,96,13:28:45
48526,98,13:28:46
48527,102,13:28:47
48528,102,13:28:48
48529,105,13:28:49
48530,105,13:28:50
48531,100,13:28:51
48532,86,13:28:52
48533,84,13:28:53
48534,85,13:28:54
48535,92,13:28:55
48536,95,13:28:56
48537,97,13:28:57
48538,98,13:28:58
48539,97,13:28:59
48540,93,13:29:00
48541,92,13:29:01
48542,93,13:29:02
48543,93,13:29:03
48544,93,13:29:04
48545,93,13:29:05
48546,92,13:29:06
48547,91,13:29:07
48548,89,13:29:08
48549,88,13:29:09
48550,88,13:29:10
48551,89,13:29:11
48552,90,13:29:12
48553,90,13:29:13
48554,90,13:29:14
48555,89,13:29:15
48556,88,13:29:16
48557,89,13:29:17
48558,90,13:29:18
48559,90,13:29:19
48560,92,13:29:20
48561,92,13:29:21
48562,92,13:29:22
48563,94,13:29:23
48564,97,13:29:24
48565,99,13:29:25
48566,100,13:29:26
48567,99,13:29:27
48568,97,13:29:28
48569,96,13:29:29
48570,99,13:29:30
48571,103,13:29:31
48572,104,13:29:32
48573,106,13:29:33
48574,108,13:29:34
48575,110,13:29:35
48576,112,13:29:36
48577,112,13:29:37
48578,113,13:29:38
48579,113,13:29:39
48580,110,13:29:40
48581,101,13:29:41
48582,98,13:29:42
48583,94,13:29:43
48584,92,13:29:44
48585,92,13:29:45
48586,92,13:29:46
48587,93,13:29:47
48588,93,13:29:48
48589,92,13:29:49
48590,90,13:29:50
48591,89,13:29:51
48592,87,13:29:52
48593,87,13:29:53
48594,87,13:29:54
48595,89,13:29:55
48596,89,13:29:56
48597,88,13:29:57
48598,88,13:29:58
48599,91,13:29:59
48600,92,13:30:00
48601,97,13:30:01
48602,99,13:30:02
48603,100,13:30:03
48604,98,13:30:04
48605,96,13:30:05
48606,92,13:30:06
48607,90,13:30:07
48608,87,13:30:08
48609,86,13:30:09
48610,87,13:30:10
48611,90,13:30:11
48612,93,13:30:12
48613,93,13:30:13
48614,95,13:30:14
48615,97,13:30:15
48616,97,13:30:16
48617,97,13:30:17
48618,97,13:30:18
48619,92,13:30:19
48620,85,13:30:20
48621,82,13:30:21
48622,82,13:30:22
48623,83,13:30:23
48624,90,13:30:24
48625,94,13:30:25
48626,96,13:30:26
48627,96,13:30:27
48628,101,13:30:28
48629,99,13:30:29
48630,96,13:30:30
48631,93,13:30:31
48632,91,13:30:32
48633,91,13:30:33
48634,92,13:30:34
48635,93,13:30:35
48636,92,13:30:36
48637,90,13:30:37
48638,90,13:30:38
48639,91,13:30:39
48640,93,13:30:40
48641,94,13:30:41
48642,95,13:30:42
48643,95,13:30:43
48644,96,13:30:44
48645,97,13:30:45
48646,100,13:30:46
48647,103,13:30:47
48648,103,13:30:48
48649,102,13:30:49
48650,99,13:30:50
48651,98,13:30:51
48652,97,13:30:52
48653,100,13:30:53
48654,100,13:30:54
48655,100,13:30:55
48656,98,13:30:56
48657,100,13:30:57
48658,104,13:30:58
48659,107,13:30:59
48660,112,13:31:00
48661,112,13:31:01
48662,110,13:31:02
48663,105,13:31:03
48664,98,13:31:04
48665,88,13:31:05
48666,87,13:31:06
48667,85,13:31:07
48668,85,13:31:08
48669,85,13:31:09
48670,85,13:31:10
48671,84,13:31:11
48672,84,13:31:12
48673,83,13:31:13
48674,82,13:31:14
48675,81,13:31:15
48676,81,13:31:16
48677,82,13:31:17
48678,82,13:31:18
48679,82,13:31:19
48680,84,13:31:20
48681,87,13:31:21
48682,89,13:31:22
48683,91,13:31:23
48684,93,13:31:24
48685,94,13:31:25
48686,86,13:31:26
48687,84,13:31:27
48688,82,13:31:28
48689,81,13:31:29
48690,82,13:31:30
48691,92,13:31:31
48692,92,13:31:32
48693,95,13:31:33
48694,96,13:31:34
48695,96,13:31:35
48696,95,13:31:36
48697,95,13:31:37
48698,93,13:31:38
48699,89,13:31:39
48700,88,13:31:40
48701,88,13:31:41
48702,89,13:31:42
48703,89,13:31:43
48704,89,13:31:44
48705,80,13:31:45
48706,79,13:31:46
48707,79,13:31:47
48708,78,13:31:48
48709,78,13:31:49
48710,78,13:31:50
48711,78,13:31:51
48712,79,13:31:52
48713,80,13:31:53
48714,81,13:31:54
48715,82,13:31:55
48716,85,13:31:56
48717,87,13:31:57
48718,90,13:31:58
48719,90,13:31:59
48720,90,13:32:00
48721,90,13:32:01
48722,91,13:32:02
48723,94,13:32:03
48724,95,13:32:04
48725,97,13:32:05
48726,97,13:32:06
48727,96,13:32:07
48728,89,13:32:08
48729,87,13:32:09
48730,86,13:32:10
48731,87,13:32:11
48732,88,13:32:12
48733,88,13:32:13
48734,88,13:32:14
48735,89,13:32:15
48736,90,13:32:16
48737,91,13:32:17
48738,92,13:32:18
48739,91,13:32:19
48740,90,13:32:20
48741,88,13:32:21
48742,88,13:32:22
48743,86,13:32:23
48744,86,13:32:24
48745,87,13:32:25
48746,87,13:32:26
48747,87,13:32:27
48748,85,13:32:28
48749,83,13:32:29
48750,82,13:32:30
48751,81,13:32:31
48752,81,13:32:32
48753,87,13:32:33
48754,89,13:32:34
48755,92,13:32:35
48756,94,13:32:36
48757,95,13:32:37
48758,97,13:32:38
48759,98,13:32:39
48760,98,13:32:40
48761,98,13:32:41
48762,98,13:32:42
48763,99,13:32:43
48764,98,13:32:44
48765,93,13:32:45
48766,85,13:32:46
48767,84,13:32:47
48768,83,13:32:48
48769,84,13:32:49
48770,85,13:32:50
48771,87,13:32:51
48772,88,13:32:52
48773,87,13:32:53
48774,86,13:32:54
48775,86,13:32:55
48776,82,13:32:56
48777,82,13:32:57
48778,83,13:32:58
48779,84,13:32:59
48780,88,13:33:00
48781,88,13:33:01
48782,86,13:33:02
48783,85,13:33:03
48784,86,13:33:04
48785,87,13:33:05
48786,89,13:33:06
48787,89,13:33:07
48788,88,13:33:08
48789,87,13:33:09
48790,86,13:33:10
48791,85,13:33:11
48792,85,13:33:12
48793,85,13:33:13
48794,84,13:33:14
48795,81,13:33:15
48796,80,13:33:16
48797,80,13:33:17
48798,82,13:33:18
48799,83,13:33:19
48800,85,13:33:20
48801,85,13:33:21
48802,83,13:33:22
48803,82,13:33:23
48804,82,13:33:24
48805,81,13:33:25
48806,81,13:33:26
48807,82,13:33:27
48808,89,13:33:28
48809,93,13:33:29
48810,92,13:33:30
48811,90,13:33:31
48812,89,13:33:32
48813,89,13:33:33
48814,89,13:33:34
48815,91,13:33:35
48816,92,13:33:36
48817,92,13:33:37
48818,93,13:33:38
48819,93,13:33:39
48820,93,13:33:40
48821,91,13:33:41
48822,90,13:33:42
48823,90,13:33:43
48824,91,13:33:44
48825,91,13:33:45
48826,97,13:33:46
48827,101,13:33:47
48828,101,13:33:48
48829,99,13:33:49
48830,96,13:33:50
48831,96,13:33:51
48832,96,13:33:52
48833,96,13:33:53
48834,97,13:33:54
48835,99,13:33:55
48836,102,13:33:56
48837,102,13:33:57
48838,102,13:33:58
48839,98,13:33:59
48840,91,13:34:00
48841,91,13:34:01
48842,83,13:34:02
48843,82,13:34:03
48844,80,13:34:04
48845,80,13:34:05
48846,81,13:34:06
48847,86,13:34:07
48848,89,13:34:08
48849,90,13:34:09
48850,91,13:34:10
48851,92,13:34:11
48852,92,13:34:12
48853,91,13:34:13
48854,90,13:34:14
48855,86,13:34:15
48856,85,13:34:16
48857,86,13:34:17
48858,89,13:34:18
48859,92,13:34:19
48860,91,13:34:20
48861,87,13:34:21
48862,86,13:34:22
48863,85,13:34:23
48864,84,13:34:24
48865,83,13:34:25
48866,83,13:34:26
48867,83,13:34:27
48868,84,13:34:28
48869,84,13:34:29
48870,84,13:34:30
48871,85,13:34:31
48872,86,13:34:32
48873,87,13:34:33
48874,87,13:34:34
48875,89,13:34:35
48876,89,13:34:36
48877,94,13:34:37
48878,98,13:34:38
48879,103,13:34:39
48880,105,13:34:40
48881,106,13:34:41
48882,105,13:34:42
48883,103,13:34:43
48884,98,13:34:44
48885,98,13:34:45
48886,99,13:34:46
48887,101,13:34:47
48888,102,13:34:48
48889,99,13:34:49
48890,96,13:34:50
48891,96,13:34:51
48892,93,13:34:52
48893,92,13:34:53
48894,91,13:34:54
48895,94,13:34:55
48896,95,13:34:56
48897,95,13:34:57
48898,95,13:34:58
48899,94,13:34:59
48900,97,13:35:00
48901,99,13:35:01
48902,103,13:35:02
48903,104,13:35:03
48904,104,13:35:04
48905,104,13:35:05
48906,103,13:35:06
48907,92,13:35:07
48908,90,13:35:08
48909,91,13:35:09
48910,92,13:35:10
48911,90,13:35:11
48912,89,13:35:12
48913,87,13:35:13
48914,86,13:35:14
48915,86,13:35:15
48916,87,13:35:16
48917,89,13:35:17
48918,92,13:35:18
48919,94,13:35:19
48920,95,13:35:20
48921,96,13:35:21
48922,95,13:35:22
48923,93,13:35:23
48924,93,13:35:24
48925,90,13:35:25
48926,90,13:35:26
48927,93,13:35:27
48928,95,13:35:28
48929,96,13:35:29
48930,96,13:35:30
48931,94,13:35:31
48932,87,13:35:32
48933,84,13:35:33
48934,82,13:35:34
48935,83,13:35:35
48936,90,13:35:36
48937,95,13:35:37
48938,99,13:35:38
48939,102,13:35:39
48940,102,13:35:40
48941,102,13:35:41
48942,103,13:35:42
48943,103,13:35:43
48944,104,13:35:44
48945,103,13:35:45
48946,101,13:35:46
48947,101,13:35:47
48948,101,13:35:48
48949,101,13:35:49
48950,99,13:35:50
48951,98,13:35:51
48952,98,13:35:52
48953,93,13:35:53
48954,89,13:35:54
48955,89,13:35:55
48956,90,13:35:56
48957,93,13:35:57
48958,98,13:35:58
48959,98,13:35:59
48960,98,13:36:00
48961,98,13:36:01
48962,98,13:36:02
48963,99,13:36:03
48964,100,13:36:04
48965,103,13:36:05
48966,103,13:36:06
48967,102,13:36:07
48968,101,13:36:08
48969,100,13:36:09
48970,95,13:36:10
48971,93,13:36:11
48972,89,13:36:12
48973,89,13:36:13
48974,89,13:36:14
48975,89,13:36:15
48976,95,13:36:16
48977,99,13:36:17
48978,103,13:36:18
48979,106,13:36:19
48980,107,13:36:20
48981,109,13:36:21
48982,108,13:36:22
48983,107,13:36:23
48984,103,13:36:24
48985,102,13:36:25
48986,100,13:36:26
48987,99,13:36:27
48988,95,13:36:28
48989,93,13:36:29
48990,93,13:36:30
48991,91,13:36:31
48992,91,13:36:32
48993,91,13:36:33
48994,90,13:36:34
48995,90,13:36:35
48996,89,13:36:36
48997,88,13:36:37
48998,88,13:36:38
48999,91,13:36:39
49000,95,13:36:40
49001,96,13:36:41
49002,98,13:36:42
49003,99,13:36:43
49004,100,13:36:44
49005,101,13:36:45
49006,100,13:36:46
49007,93,13:36:47
49008,92,13:36:48
49009,95,13:36:49
49010,99,13:36:50
49011,101,13:36:51
49012,103,13:36:52
49013,103,13:36:53
49014,102,13:36:54
49015,100,13:36:55
49016,91,13:36:56
49017,90,13:36:57
49018,89,13:36:58
49019,90,13:36:59
49020,90,13:37:00
49021,90,13:37:01
49022,91,13:37:02
49023,91,13:37:03
49024,93,13:37:04
49025,93,13:37:05
49026,94,13:37:06
49027,93,13:37:07
49028,93,13:37:08
49029,95,13:37:09
49030,96,13:37:10
49031,96,13:37:11
49032,93,13:37:12
49033,93,13:37:13
49034,94,13:37:14
49035,95,13:37:15
49036,96,13:37:16
49037,96,13:37:17
49038,95,13:37:18
49039,86,13:37:19
49040,86,13:37:20
49041,85,13:37:21
49042,85,13:37:22
49043,88,13:37:23
49044,95,13:37:24
49045,98,13:37:25
49046,101,13:37:26
49047,102,13:37:27
49048,102,13:37:28
49049,99,13:37:29
49050,100,13:37:30
49051,103,13:37:31
49052,105,13:37:32
49053,106,13:37:33
49054,107,13:37:34
49055,108,13:37:35
49056,107,13:37:36
49057,99,13:37:37
49058,100,13:37:38
49059,101,13:37:39
49060,101,13:37:40
49061,101,13:37:41
49062,96,13:37:42
49063,89,13:37:43
49064,85,13:37:44
49065,84,13:37:45
49066,84,13:37:46
49067,88,13:37:47
49068,90,13:37:48
49069,91,13:37:49
49070,91,13:37:50
49071,90,13:37:51
49072,90,13:37:52
49073,87,13:37:53
49074,87,13:37:54
49075,91,13:37:55
49076,92,13:37:56
49077,96,13:37:57
49078,97,13:37:58
49079,97,13:37:59
49080,96,13:38:00
49081,94,13:38:01
49082,89,13:38:02
49083,88,13:38:03
49084,88,13:38:04
49085,92,13:38:05
49086,96,13:38:06
49087,99,13:38:07
49088,99,13:38:08
49089,101,13:38:09
49090,101,13:38:10
49091,100,13:38:11
49092,99,13:38:12
49093,98,13:38:13
49094,98,13:38:14
49095,97,13:38:15
49096,96,13:38:16
49097,95,13:38:17
49098,96,13:38:18
49099,97,13:38:19
49100,97,13:38:20
49101,94,13:38:21
49102,93,13:38:22
49103,90,13:38:23
49104,89,13:38:24
49105,89,13:38:25
49106,91,13:38:26
49107,97,13:38:27
49108,100,13:38:28
49109,101,13:38:29
49110,102,13:38:30
49111,100,13:38:31
49112,85,13:38:32
49113,83,13:38:33
49114,81,13:38:34
49115,81,13:38:35
49116,81,13:38:36
49117,84,13:38:37
49118,85,13:38:38
49119,85,13:38:39
49120,84,13:38:40
49121,82,13:38:41
49122,82,13:38:42
49123,80,13:38:43
49124,80,13:38:44
49125,80,13:38:45
49126,80,13:38:46
49127,80,13:38:47
49128,81,13:38:48
49129,81,13:38:49
49130,81,13:38:50
49131,83,13:38:51
49132,84,13:38:52
49133,85,13:38:53
49134,85,13:38:54
49135,85,13:38:55
49136,85,13:38:56
49137,85,13:38:57
49138,84,13:38:58
49139,84,13:38:59
49140,84,13:39:00
49141,85,13:39:01
49142,86,13:39:02
49143,86,13:39:03
49144,86,13:39:04
49145,87,13:39:05
49146,88,13:39:06
49147,88,13:39:07
49148,89,13:39:08
49149,90,13:39:09
49150,90,13:39:10
49151,90,13:39:11
49152,90,13:39:12
49153,91,13:39:13
49154,93,13:39:14
49155,93,13:39:15
49156,93,13:39:16
49157,94,13:39:17
49158,96,13:39:18
49159,98,13:39:19
49160,99,13:39:20
49161,98,13:39:21
49162,96,13:39:22
49163,91,13:39:23
49164,89,13:39:24
49165,87,13:39:25
49166,88,13:39:26
49167,89,13:39:27
49168,92,13:39:28
49169,93,13:39:29
49170,94,13:39:30
49171,94,13:39:31
49172,88,13:39:32
49173,88,13:39:33
49174,85,13:39:34
49175,83,13:39:35
49176,82,13:39:36
49177,83,13:39:37
49178,84,13:39:38
49179,84,13:39:39
49180,85,13:39:40
49181,85,13:39:41
49182,85,13:39:42
49183,85,13:39:43
49184,85,13:39:44
49185,85,13:39:45
49186,86,13:39:46
49187,86,13:39:47
49188,87,13:39:48
49189,87,13:39:49
49190,89,13:39:50
49191,93,13:39:51
49192,95,13:39:52
49193,98,13:39:53
49194,100,13:39:54
49195,100,13:39:55
49196,100,13:39:56
49197,99,13:39:57
49198,96,13:39:58
49199,96,13:39:59
49200,97,13:40:00
49201,99,13:40:01
49202,101,13:40:02
49203,104,13:40:03
49204,105,13:40:04
49205,106,13:40:05
49206,93,13:40:06
49207,91,13:40:07
49208,88,13:40:08
49209,87,13:40:09
49210,87,13:40:10
49211,86,13:40:11
49212,87,13:40:12
49213,88,13:40:13
49214,88,13:40:14
49215,88,13:40:15
49216,89,13:40:16
49217,92,13:40:17
49218,94,13:40:18
49219,98,13:40:19
49220,99,13:40:20
49221,99,13:40:21
49222,99,13:40:22
49223,99,13:40:23
49224,95,13:40:24
49225,95,13:40:25
49226,99,13:40:26
49227,103,13:40:27
49228,107,13:40:28
49229,110,13:40:29
49230,112,13:40:30
49231,114,13:40:31
49232,115,13:40:32
49233,115,13:40:33
49234,114,13:40:34
49235,114,13:40:35
49236,106,13:40:36
49237,98,13:40:37
49238,97,13:40:38
49239,97,13:40:39
49240,97,13:40:40
49241,95,13:40:41
49242,88,13:40:42
49243,85,13:40:43
49244,85,13:40:44
49245,86,13:40:45
49246,89,13:40:46
49247,90,13:40:47
49248,91,13:40:48
49249,90,13:40:49
49250,90,13:40:50
49251,91,13:40:51
49252,93,13:40:52
49253,94,13:40:53
49254,94,13:40:54
49255,89,13:40:55
49256,87,13:40:56
49257,87,13:40:57
49258,87,13:40:58
49259,86,13:40:59
49260,86,13:41:00
49261,87,13:41:01
49262,89,13:41:02
49263,90,13:41:03
49264,92,13:41:04
49265,92,13:41:05
49266,91,13:41:06
49267,90,13:41:07
49268,89,13:41:08
49269,90,13:41:09
49270,90,13:41:10
49271,94,13:41:11
49272,94,13:41:12
49273,96,13:41:13
49274,90,13:41:14
49275,84,13:41:15
49276,83,13:41:16
49277,82,13:41:17
49278,83,13:41:18
49279,94,13:41:19
49280,96,13:41:20
49281,99,13:41:21
49282,101,13:41:22
49283,103,13:41:23
49284,104,13:41:24
49285,104,13:41:25
49286,103,13:41:26
49287,102,13:41:27
49288,102,13:41:28
49289,89,13:41:29
49290,89,13:41:30
49291,90,13:41:31
49292,93,13:41:32
49293,97,13:41:33
49294,105,13:41:34
49295,108,13:41:35
49296,111,13:41:36
49297,112,13:41:37
49298,113,13:41:38
49299,113,13:41:39
49300,112,13:41:40
49301,111,13:41:41
49302,97,13:41:42
49303,96,13:41:43
49304,97,13:41:44
49305,98,13:41:45
49306,99,13:41:46
49307,101,13:41:47
49308,101,13:41:48
49309,101,13:41:49
49310,89,13:41:50
49311,87,13:41:51
49312,86,13:41:52
49313,85,13:41:53
49314,83,13:41:54
49315,82,13:41:55
49316,82,13:41:56
49317,85,13:41:57
49318,86,13:41:58
49319,87,13:41:59
49320,87,13:42:00
49321,86,13:42:01
49322,86,13:42:02
49323,83,13:42:03
49324,81,13:42:04
49325,81,13:42:05
49326,83,13:42:06
49327,85,13:42:07
49328,86,13:42:08
49329,88,13:42:09
49330,90,13:42:10
49331,88,13:42:11
49332,86,13:42:12
49333,83,13:42:13
49334,83,13:42:14
49335,82,13:42:15
49336,83,13:42:16
49337,84,13:42:17
49338,84,13:42:18
49339,84,13:42:19
49340,84,13:42:20
49341,83,13:42:21
49342,82,13:42:22
49343,81,13:42:23
49344,81,13:42:24
49345,81,13:42:25
49346,81,13:42:26
49347,86,13:42:27
49348,88,13:42:28
49349,89,13:42:29
49350,89,13:42:30
49351,87,13:42:31
49352,86,13:42:32
49353,85,13:42:33
49354,85,13:42:34
49355,87,13:42:35
49356,87,13:42:36
49357,87,13:42:37
49358,85,13:42:38
49359,84,13:42:39
49360,84,13:42:40
49361,84,13:42:41
49362,86,13:42:42
49363,88,13:42:43
49364,89,13:42:44
49365,90,13:42:45
49366,89,13:42:46
49367,88,13:42:47
49368,87,13:42:48
49369,85,13:42:49
49370,85,13:42:50
49371,92,13:42:51
49372,94,13:42:52
49373,97,13:42:53
49374,99,13:42:54
49375,94,13:42:55
49376,88,13:42:56
49377,84,13:42:57
49378,84,13:42:58
49379,83,13:42:59
49380,84,13:43:00
49381,86,13:43:01
49382,87,13:43:02
49383,90,13:43:03
49384,92,13:43:04
49385,93,13:43:05
49386,93,13:43:06
49387,93,13:43:07
49388,94,13:43:08
49389,93,13:43:09
49390,88,13:43:10
49391,84,13:43:11
49392,83,13:43:12
49393,83,13:43:13
49394,85,13:43:14
49395,87,13:43:15
49396,90,13:43:16
49397,91,13:43:17
49398,93,13:43:18
49399,93,13:43:19
49400,92,13:43:20
49401,91,13:43:21
49402,91,13:43:22
49403,91,13:43:23
49404,91,13:43:24
49405,83,13:43:25
49406,82,13:43:26
49407,81,13:43:27
49408,81,13:43:28
49409,82,13:43:29
49410,83,13:43:30
49411,84,13:43:31
49412,86,13:43:32
49413,86,13:43:33
49414,86,13:43:34
49415,84,13:43:35
49416,82,13:43:36
49417,81,13:43:37
49418,81,13:43:38
49419,81,13:43:39
49420,84,13:43:40
49421,84,13:43:41
49422,84,13:43:42
49423,84,13:43:43
49424,86,13:43:44
49425,90,13:43:45
49426,92,13:43:46
49427,94,13:43:47
49428,94,13:43:48
49429,91,13:43:49
49430,90,13:43:50
49431,90,13:43:51
49432,90,13:43:52
49433,91,13:43:53
49434,91,13:43:54
49435,91,13:43:55
49436,88,13:43:56
49437,88,13:43:57
49438,87,13:43:58
49439,88,13:43:59
49440,89,13:44:00
49441,93,13:44:01
49442,93,13:44:02
49443,98,13:44:03
49444,98,13:44:04
49445,97,13:44:05
49446,99,13:44:06
49447,103,13:44:07
49448,107,13:44:08
49449,108,13:44:09
49450,107,13:44:10
49451,100,13:44:11
49452,93,13:44:12
49453,90,13:44:13
49454,87,13:44:14
49455,92,13:44:15
49456,98,13:44:16
49457,101,13:44:17
49458,103,13:44:18
49459,105,13:44:19
49460,104,13:44:20
49461,103,13:44:21
49462,97,13:44:22
49463,89,13:44:23
49464,88,13:44:24
49465,92,13:44:25
49466,94,13:44:26
49467,95,13:44:27
49468,92,13:44:28
49469,92,13:44:29
49470,88,13:44:30
49471,89,13:44:31
49472,91,13:44:32
49473,91,13:44:33
49474,90,13:44:34
49475,91,13:44:35
49476,93,13:44:36
49477,94,13:44:37
49478,95,13:44:38
49479,94,13:44:39
49480,81,13:44:40
49481,80,13:44:41
49482,78,13:44:42
49483,78,13:44:43
49484,79,13:44:44
49485,81,13:44:45
49486,82,13:44:46
49487,82,13:44:47
49488,82,13:44:48
49489,81,13:44:49
49490,80,13:44:50
49491,81,13:44:51
49492,82,13:44:52
49493,83,13:44:53
49494,84,13:44:54
49495,83,13:44:55
49496,84,13:44:56
49497,84,13:44:57
49498,84,13:44:58
49499,86,13:44:59
49500,87,13:45:00
49501,91,13:45:01
49502,95,13:45:02
49503,96,13:45:03
49504,96,13:45:04
49505,91,13:45:05
49506,89,13:45:06
49507,86,13:45:07
49508,85,13:45:08
49509,86,13:45:09
49510,86,13:45:10
49511,92,13:45:11
49512,93,13:45:12
49513,91,13:45:13
49514,89,13:45:14
49515,88,13:45:15
49516,90,13:45:16
49517,92,13:45:17
49518,92,13:45:18
49519,91,13:45:19
49520,91,13:45:20
49521,87,13:45:21
49522,86,13:45:22
49523,86,13:45:23
49524,87,13:45:24
49525,88,13:45:25
49526,88,13:45:26
49527,91,13:45:27
49528,92,13:45:28
49529,92,13:45:29
49530,91,13:45:30
49531,87,13:45:31
49532,85,13:45:32
49533,83,13:45:33
49534,83,13:45:34
49535,85,13:45:35
49536,85,13:45:36
49537,88,13:45:37
49538,89,13:45:38
49539,92,13:45:39
49540,93,13:45:40
49541,92,13:45:41
49542,90,13:45:42
49543,89,13:45:43
49544,88,13:45:44
49545,88,13:45:45
49546,88,13:45:46
49547,87,13:45:47
49548,87,13:45:48
49549,86,13:45:49
49550,87,13:45:50
49551,87,13:45:51
49552,88,13:45:52
49553,90,13:45:53
49554,87,13:45:54
49555,84,13:45:55
49556,84,13:45:56
49557,85,13:45:57
49558,89,13:45:58
49559,93,13:45:59
49560,95,13:46:00
49561,98,13:46:01
49562,99,13:46:02
49563,99,13:46:03
49564,99,13:46:04
49565,98,13:46:05
49566,94,13:46:06
49567,93,13:46:07
49568,93,13:46:08
49569,93,13:46:09
49570,93,13:46:10
49571,93,13:46:11
49572,90,13:46:12
49573,89,13:46:13
49574,89,13:46:14
49575,89,13:46:15
49576,90,13:46:16
49577,90,13:46:17
49578,90,13:46:18
49579,91,13:46:19
49580,91,13:46:20
49581,93,13:46:21
49582,93,13:46:22
49583,95,13:46:23
49584,96,13:46:24
49585,95,13:46:25
49586,95,13:46:26
49587,95,13:46:27
49588,95,13:46:28
49589,95,13:46:29
49590,95,13:46:30
49591,96,13:46:31
49592,97,13:46:32
49593,99,13:46:33
49594,99,13:46:34
49595,98,13:46:35
49596,98,13:46:36
49597,101,13:46:37
49598,103,13:46:38
49599,104,13:46:39
49600,106,13:46:40
49601,105,13:46:41
49602,101,13:46:42
49603,92,13:46:43
49604,88,13:46:44
49605,88,13:46:45
49606,89,13:46:46
49607,90,13:46:47
49608,93,13:46:48
49609,94,13:46:49
49610,97,13:46:50
49611,98,13:46:51
49612,98,13:46:52
49613,96,13:46:53
49614,93,13:46:54
49615,90,13:46:55
