Seconds Since Midnight,Heartbeat,Time HH:MM:SS
55181,84,15:19:41
55182,84,15:19:42
55183,84,15:19:43
55184,84,15:19:44
55185,82,15:19:45
55186,82,15:19:46
55187,82,15:19:47
55188,82,15:19:48
55189,84,15:19:49
55190,84,15:19:50
55191,85,15:19:51
55192,85,15:19:52
55193,85,15:19:53
55194,83,15:19:54
55195,83,15:19:55
55196,84,15:19:56
55197,84,15:19:57
55198,89,15:19:58
55199,89,15:19:59
55200,91,15:20:00
55201,90,15:20:01
55202,90,15:20:02
55203,90,15:20:03
55204,93,15:20:04
55205,93,15:20:05
55206,96,15:20:06
55207,98,15:20:07
55208,98,15:20:08
55209,98,15:20:09
55210,103,15:20:10
55211,103,15:20:11
55212,102,15:20:12
55213,101,15:20:13
55214,101,15:20:14
55215,87,15:20:15
55216,87,15:20:16
55217,86,15:20:17
55218,86,15:20:18
55219,86,15:20:19
55220,89,15:20:20
55221,89,15:20:21
55222,89,15:20:22
55223,89,15:20:23
55224,88,15:20:24
55225,88,15:20:25
55226,87,15:20:26
55227,87,15:20:27
55228,87,15:20:28
55229,87,15:20:29
55230,85,15:20:30
55231,85,15:20:31
55232,87,15:20:32
55233,88,15:20:33
55234,89,15:20:34
55235,89,15:20:35
55236,90,15:20:36
55237,91,15:20:37
55238,91,15:20:38
55239,92,15:20:39
55240,93,15:20:40
55241,93,15:20:41
55242,93,15:20:42
55243,96,15:20:43
55244,96,15:20:44
55245,96,15:20:45
55246,88,15:20:46
55247,87,15:20:47
55248,87,15:20:48
55249,86,15:20:49
55250,90,15:20:50
55251,90,15:20:51
55252,91,15:20:52
55253,91,15:20:53
55254,94,15:20:54
55255,96,15:20:55
55256,96,15:20:56
55257,96,15:20:57
55258,93,15:20:58
55259,92,15:20:59
55260,93,15:21:00
55261,94,15:21:01
55262,94,15:21:02
55263,95,15:21:03
55264,97,15:21:04
55265,96,15:21:05
55266,96,15:21:06
55267,94,15:21:07
55268,94,15:21:08
55269,94,15:21:09
55270,93,15:21:10
55271,90,15:21:11
55272,90,15:21:12
55273,87,15:21:13
55274,87,15:21:14
55275,87,15:21:15
55276,88,15:21:16
55277,89,15:21:17
55278,89,15:21:18
55279,92,15:21:19
55280,92,15:21:20
55281,92,15:21:21
55282,92,15:21:22
55283,88,15:21:23
55284,88,15:21:24
55285,88,15:21:25
55286,89,15:21:26
55287,90,15:21:27
55288,90,15:21:28
55289,87,15:21:29
55290,87,15:21:30
55291,85,15:21:31
55292,85,15:21:32
55293,85,15:21:33
55294,89,15:21:34
55295,91,15:21:35
55296,91,15:21:36
55297,92,15:21:37
55298,92,15:21:38
55299,80,15:21:39
55300,79,15:21:40
55301,80,15:21:41
55302,80,15:21:42
55303,81,15:21:43
55304,82,15:21:44
55305,82,15:21:45
55306,85,15:21:46
55307,85,15:21:47
55308,86,15:21:48
55309,88,15:21:49
55310,88,15:21:50
55311,83,15:21:51
55312,78,15:21:52
55313,78,15:21:53
55314,76,15:21:54
55315,77,15:21:55
55316,77,15:21:56
55317,79,15:21:57
55318,79,15:21:58
55319,80,15:21:59
55320,80,15:22:00
55321,80,15:22:01
55322,81,15:22:02
55323,81,15:22:03
55324,82,15:22:04
55325,83,15:22:05
55326,83,15:22:06
55327,83,15:22:07
55328,84,15:22:08
55329,84,15:22:09
55330,85,15:22:10
55331,86,15:22:11
55332,86,15:22:12
55333,85,15:22:13
55334,83,15:22:14
55335,81,15:22:15
55336,81,15:22:16
55337,79,15:22:17
55338,79,15:22:18
55339,79,15:22:19
55340,79,15:22:20
55341,78,15:22:21
55342,78,15:22:22
55343,79,15:22:23
55344,79,15:22:24
55345,79,15:22:25
55346,79,15:22:26
55347,79,15:22:27
55348,80,15:22:28
55349,79,15:22:29
55350,79,15:22:30
55351,79,15:22:31
55352,80,15:22:32
55353,80,15:22:33
55354,80,15:22:34
55355,80,15:22:35
55356,80,15:22:36
55357,82,15:22:37
55358,82,15:22:38
55359,82,15:22:39
55360,80,15:22:40
55361,80,15:22:41
55362,80,15:22:42
55363,81,15:22:43
55364,81,15:22:44
55365,81,15:22:45
55366,83,15:22:46
55367,83,15:22:47
55368,85,15:22:48
55369,85,15:22:49
55370,85,15:22:50
55371,82,15:22:51
55372,82,15:22:52
55373,82,15:22:53
55374,82,15:22:54
55375,83,15:22:55
55376,83,15:22:56
55377,84,15:22:57
55378,89,15:22:58
55379,89,15:22:59
55380,92,15:23:00
55381,92,15:23:01
55382,92,15:23:02
55383,89,15:23:03
55384,89,15:23:04
55385,87,15:23:05
55386,87,15:23:06
55387,87,15:23:07
55388,87,15:23:08
55389,87,15:23:09
55390,90,15:23:10
55391,90,15:23:11
55392,90,15:23:12
55393,90,15:23:13
55394,89,15:23:14
55395,88,15:23:15
55396,88,15:23:16
55397,86,15:23:17
55398,84,15:23:18
55399,84,15:23:19
55400,85,15:23:20
55401,85,15:23:21
55402,87,15:23:22
55403,87,15:23:23
55404,88,15:23:24
55405,87,15:23:25
55406,86,15:23:26
55407,86,15:23:27
55408,88,15:23:28
55409,89,15:23:29
55410,89,15:23:30
55411,92,15:23:31
55412,92,15:23:32
55413,91,15:23:33
55414,91,15:23:34
55415,90,15:23:35
55416,89,15:23:36
55417,89,15:23:37
55418,90,15:23:38
55419,90,15:23:39
55420,91,15:23:40
55421,91,15:23:41
55422,93,15:23:42
55423,93,15:23:43
55424,92,15:23:44
55425,91,15:23:45
55426,91,15:23:46
55427,85,15:23:47
55428,84,15:23:48
55429,83,15:23:49
55430,83,15:23:50
55431,83,15:23:51
55432,84,15:23:52
55433,84,15:23:53
55434,85,15:23:54
55435,87,15:23:55
55436,87,15:23:56
55437,87,15:23:57
55438,91,15:23:58
55439,92,15:23:59
55440,92,15:24:00
55441,89,15:24:01
55442,85,15:24:02
55443,84,15:24:03
55444,84,15:24:04
55445,84,15:24:05
55446,85,15:24:06
55447,87,15:24:07
55448,87,15:24:08
55449,85,15:24:09
55450,85,15:24:10
55451,78,15:24:11
55452,78,15:24:12
55453,76,15:24:13
55454,76,15:24:14
55455,79,15:24:15
55456,81,15:24:16
55457,81,15:24:17
55458,81,15:24:18
55459,81,15:24:19
55460,79,15:24:20
55461,79,15:24:21
55462,79,15:24:22
55463,81,15:24:23
55464,81,15:24:24
55465,82,15:24:25
55466,82,15:24:26
55467,82,15:24:27
55468,82,15:24:28
55469,82,15:24:29
55470,84,15:24:30
55471,84,15:24:31
55472,84,15:24:32
55473,84,15:24:33
55474,84,15:24:34
55475,84,15:24:35
55476,84,15:24:36
55477,86,15:24:37
55478,86,15:24:38
55479,87,15:24:39
55480,85,15:24:40
55481,85,15:24:41
55482,84,15:24:42
55483,84,15:24:43
55484,84,15:24:44
55485,85,15:24:45
55486,85,15:24:46
55487,85,15:24:47
55488,85,15:24:48
55489,87,15:24:49
55490,87,15:24:50
55491,89,15:24:51
55492,89,15:24:52
55493,89,15:24:53
55494,92,15:24:54
55495,91,15:24:55
55496,91,15:24:56
55497,91,15:24:57
55498,91,15:24:58
55499,98,15:24:59
55500,100,15:25:00
55501,100,15:25:01
55502,98,15:25:02
55503,96,15:25:03
55504,96,15:25:04
55505,96,15:25:05
55506,86,15:25:06
55507,86,15:25:07
55508,86,15:25:08
55509,91,15:25:09
55510,91,15:25:10
55511,91,15:25:11
55512,91,15:25:12
55513,91,15:25:13
55514,85,15:25:14
55515,85,15:25:15
55516,85,15:25:16
55517,87,15:25:17
55518,87,15:25:18
55519,88,15:25:19
55520,88,15:25:20
55521,87,15:25:21
55522,87,15:25:22
55523,88,15:25:23
55524,88,15:25:24
55525,88,15:25:25
55526,88,15:25:26
55527,88,15:25:27
55528,89,15:25:28
55529,89,15:25:29
55530,89,15:25:30
55531,87,15:25:31
55532,86,15:25:32
55533,88,15:25:33
55534,88,15:25:34
55535,89,15:25:35
55536,91,15:25:36
55537,91,15:25:37
55538,91,15:25:38
55539,91,15:25:39
55540,91,15:25:40
55541,91,15:25:41
55542,91,15:25:42
55543,91,15:25:43
55544,87,15:25:44
55545,87,15:25:45
55546,87,15:25:46
55547,89,15:25:47
55548,89,15:25:48
55549,89,15:25:49
55550,86,15:25:50
55551,85,15:25:51
55552,86,15:25:52
55553,86,15:25:53
55554,86,15:25:54
55555,86,15:25:55
55556,86,15:25:56
55557,86,15:25:57
55558,87,15:25:58
55559,87,15:25:59
55560,87,15:26:00
55561,85,15:26:01
55562,85,15:26:02
55563,84,15:26:03
55564,84,15:26:04
55565,84,15:26:05
55566,87,15:26:06
55567,87,15:26:07
55568,93,15:26:08
55569,93,15:26:09
55570,95,15:26:10
55571,94,15:26:11
55572,94,15:26:12
55573,94,15:26:13
55574,93,15:26:14
55575,91,15:26:15
55576,91,15:26:16
55577,90,15:26:17
55578,90,15:26:18
55579,90,15:26:19
55580,90,15:26:20
55581,90,15:26:21
55582,90,15:26:22
55583,94,15:26:23
55584,94,15:26:24
55585,93,15:26:25
55586,93,15:26:26
55587,84,15:26:27
55588,84,15:26:28
55589,86,15:26:29
55590,86,15:26:30
55591,86,15:26:31
55592,86,15:26:32
55593,84,15:26:33
55594,84,15:26:34
55595,84,15:26:35
55596,84,15:26:36
55597,89,15:26:37
55598,88,15:26:38
55599,88,15:26:39
55600,82,15:26:40
55601,82,15:26:41
55602,79,15:26:42
55603,79,15:26:43
55604,79,15:26:44
55605,83,15:26:45
55606,84,15:26:46
55607,84,15:26:47
55608,85,15:26:48
55609,80,15:26:49
55610,77,15:26:50
55611,77,15:26:51
55612,77,15:26:52
55613,78,15:26:53
55614,78,15:26:54
55615,78,15:26:55
55616,80,15:26:56
55617,81,15:26:57
55618,82,15:26:58
55619,82,15:26:59
55620,83,15:27:00
55621,87,15:27:01
55622,87,15:27:02
55623,87,15:27:03
55624,88,15:27:04
55625,88,15:27:05
55626,91,15:27:06
55627,90,15:27:07
55628,90,15:27:08
55629,89,15:27:09
55630,87,15:27:10
55631,87,15:27:11
55632,89,15:27:12
55633,90,15:27:13
55634,90,15:27:14
55635,93,15:27:15
55636,92,15:27:16
55637,92,15:27:17
55638,82,15:27:18
55639,82,15:27:19
55640,81,15:27:20
55641,81,15:27:21
55642,84,15:27:22
55643,84,15:27:23
55644,84,15:27:24
55645,84,15:27:25
55646,84,15:27:26
55647,84,15:27:27
55648,86,15:27:28
55649,86,15:27:29
55650,87,15:27:30
55651,87,15:27:31
55652,87,15:27:32
55653,88,15:27:33
55654,89,15:27:34
55655,90,15:27:35
55656,89,15:27:36
55657,87,15:27:37
55658,87,15:27:38
55659,83,15:27:39
55660,83,15:27:40
55661,84,15:27:41
55662,84,15:27:42
55663,86,15:27:43
55664,86,15:27:44
55665,86,15:27:45
55666,86,15:27:46
55667,87,15:27:47
55668,87,15:27:48
55669,86,15:27:49
55670,86,15:27:50
55671,87,15:27:51
55672,88,15:27:52
55673,88,15:27:53
55674,91,15:27:54
55675,91,15:27:55
55676,89,15:27:56
55677,88,15:27:57
55678,86,15:27:58
55679,86,15:27:59
55680,85,15:28:00
55681,85,15:28:01
55682,85,15:28:02
55683,83,15:28:03
55684,83,15:28:04
55685,84,15:28:05
55686,84,15:28:06
55687,86,15:28:07
55688,87,15:28:08
55689,86,15:28:09
55690,86,15:28:10
55691,79,15:28:11
55692,79,15:28:12
55693,81,15:28:13
55694,81,15:28:14
55695,81,15:28:15
55696,82,15:28:16
55697,82,15:28:17
55698,82,15:28:18
55699,84,15:28:19
55700,84,15:28:20
55701,84,15:28:21
55702,83,15:28:22
55703,80,15:28:23
55704,80,15:28:24
55705,81,15:28:25
55706,81,15:28:26
55707,82,15:28:27
55708,82,15:28:28
55709,82,15:28:29
55710,80,15:28:30
55711,80,15:28:31
55712,79,15:28:32
55713,79,15:28:33
55714,78,15:28:34
55715,77,15:28:35
55716,79,15:28:36
55717,79,15:28:37
55718,81,15:28:38
55719,81,15:28:39
55720,82,15:28:40
55721,82,15:28:41
55722,82,15:28:42
55723,82,15:28:43
55724,82,15:28:44
55725,82,15:28:45
55726,82,15:28:46
55727,83,15:28:47
55728,83,15:28:48
55729,84,15:28:49
55730,84,15:28:50
55731,85,15:28:51
55732,86,15:28:52
55733,88,15:28:53
55734,88,15:28:54
55735,88,15:28:55
55736,87,15:28:56
55737,87,15:28:57
55738,86,15:28:58
55739,86,15:28:59
55740,85,15:29:00
55741,85,15:29:01
55742,84,15:29:02
55743,83,15:29:03
55744,83,15:29:04
55745,82,15:29:05
55746,82,15:29:06
55747,83,15:29:07
55748,83,15:29:08
55749,84,15:29:09
55750,84,15:29:10
55751,84,15:29:11
55752,84,15:29:12
55753,84,15:29:13
55754,82,15:29:14
55755,81,15:29:15
55756,81,15:29:16
55757,81,15:29:17
55758,81,15:29:18
55759,80,15:29:19
55760,80,15:29:20
55761,80,15:29:21
55762,80,15:29:22
55763,80,15:29:23
55764,79,15:29:24
55765,77,15:29:25
55766,77,15:29:26
55767,77,15:29:27
55768,77,15:29:28
55769,77,15:29:29
55770,78,15:29:30
55771,78,15:29:31
55772,78,15:29:32
55773,78,15:29:33
55774,78,15:29:34
55775,77,15:29:35
55776,77,15:29:36
55777,77,15:29:37
55778,76,15:29:38
55779,79,15:29:39
55780,80,15:29:40
55781,80,15:29:41
55782,82,15:29:42
55783,82,15:29:43
55784,78,15:29:44
55785,78,15:29:45
55786,78,15:29:46
55787,78,15:29:47
55788,78,15:29:48
55789,80,15:29:49
55790,80,15:29:50
55791,82,15:29:51
55792,82,15:29:52
55793,82,15:29:53
55794,82,15:29:54
55795,82,15:29:55
55796,81,15:29:56
55797,81,15:29:57
55798,81,15:29:58
55799,82,15:29:59
55800,82,15:30:00
55801,82,15:30:01
55802,82,15:30:02
55803,82,15:30:03
55804,82,15:30:04
55805,87,15:30:05
55806,87,15:30:06
55807,91,15:30:07
55808,91,15:30:08
55809,91,15:30:09
55810,89,15:30:10
55811,81,15:30:11
55812,81,15:30:12
55813,79,15:30:13
55814,79,15:30:14
55815,82,15:30:15
55816,83,15:30:16
55817,83,15:30:17
55818,85,15:30:18
55819,84,15:30:19
55820,84,15:30:20
55821,84,15:30:21
55822,86,15:30:22
55823,88,15:30:23
55824,89,15:30:24
55825,89,15:30:25
55826,89,15:30:26
55827,89,15:30:27
55828,89,15:30:28
55829,89,15:30:29
55830,89,15:30:30
55831,87,15:30:31
55832,84,15:30:32
55833,83,15:30:33
55834,82,15:30:34
55835,81,15:30:35
55836,81,15:30:36
55837,81,15:30:37
55838,81,15:30:38
55839,80,15:30:39
55840,80,15:30:40
55841,79,15:30:41
55842,79,15:30:42
55843,79,15:30:43
55844,79,15:30:44
55845,78,15:30:45
55846,78,15:30:46
55847,77,15:30:47
55848,78,15:30:48
55849,80,15:30:49
55850,80,15:30:50
55851,83,15:30:51
55852,83,15:30:52
55853,83,15:30:53
55854,79,15:30:54
55855,81,15:30:55
55856,81,15:30:56
55857,81,15:30:57
55858,93,15:30:58
55859,96,15:30:59
55860,96,15:31:00
55861,96,15:31:01
55862,96,15:31:02
55863,93,15:31:03
55864,93,15:31:04
55865,88,15:31:05
55866,88,15:31:06
55867,85,15:31:07
55868,85,15:31:08
55869,85,15:31:09
55870,85,15:31:10
55871,85,15:31:11
55872,87,15:31:12
55873,87,15:31:13
55874,88,15:31:14
55875,88,15:31:15
55876,85,15:31:16
55877,84,15:31:17
55878,84,15:31:18
55879,84,15:31:19
55880,83,15:31:20
55881,81,15:31:21
55882,86,15:31:22
55883,86,15:31:23
55884,88,15:31:24
55885,93,15:31:25
55886,93,15:31:26
55887,93,15:31:27
55888,93,15:31:28
55889,93,15:31:29
55890,87,15:31:30
55891,86,15:31:31
55892,86,15:31:32
55893,82,15:31:33
55894,82,15:31:34
55895,82,15:31:35
55896,82,15:31:36
55897,82,15:31:37
55898,82,15:31:38
55899,81,15:31:39
55900,80,15:31:40
55901,80,15:31:41
55902,80,15:31:42
55903,80,15:31:43
55904,80,15:31:44
55905,80,15:31:45
55906,80,15:31:46
55907,84,15:31:47
55908,85,15:31:48
55909,85,15:31:49
55910,86,15:31:50
55911,88,15:31:51
55912,88,15:31:52
55913,89,15:31:53
55914,89,15:31:54
55915,89,15:31:55
55916,89,15:31:56
55917,83,15:31:57
55918,84,15:31:58
55919,84,15:31:59
55920,85,15:32:00
55921,85,15:32:01
55922,87,15:32:02
55923,87,15:32:03
55924,87,15:32:04
55925,87,15:32:05
55926,88,15:32:06
55927,88,15:32:07
55928,84,15:32:08
55929,83,15:32:09
55930,83,15:32:10
55931,84,15:32:11
55932,85,15:32:12
55933,85,15:32:13
55934,88,15:32:14
55935,88,15:32:15
55936,87,15:32:16
55937,87,15:32:17
55938,86,15:32:18
55939,86,15:32:19
55940,90,15:32:20
55941,90,15:32:21
55942,91,15:32:22
55943,91,15:32:23
55944,91,15:32:24
55945,90,15:32:25
55946,90,15:32:26
55947,87,15:32:27
55948,87,15:32:28
55949,87,15:32:29
55950,87,15:32:30
55951,88,15:32:31
55952,89,15:32:32
55953,89,15:32:33
55954,87,15:32:34
55955,87,15:32:35
55956,88,15:32:36
55957,88,15:32:37
55958,88,15:32:38
55959,80,15:32:39
55960,80,15:32:40
55961,80,15:32:41
55962,78,15:32:42
55963,78,15:32:43
55964,79,15:32:44
55965,79,15:32:45
55966,83,15:32:46
55967,83,15:32:47
55968,84,15:32:48
55969,84,15:32:49
55970,84,15:32:50
55971,84,15:32:51
55972,82,15:32:52
55973,82,15:32:53
55974,82,15:32:54
55975,82,15:32:55
55976,82,15:32:56
55977,81,15:32:57
55978,80,15:32:58
55979,80,15:32:59
55980,79,15:33:00
55981,79,15:33:01
55982,78,15:33:02
55983,78,15:33:03
55984,78,15:33:04
55985,80,15:33:05
55986,80,15:33:06
55987,81,15:33:07
55988,81,15:33:08
55989,82,15:33:09
55990,83,15:33:10
55991,84,15:33:11
55992,85,15:33:12
55993,85,15:33:13
55994,86,15:33:14
55995,86,15:33:15
55996,88,15:33:16
55997,88,15:33:17
55998,86,15:33:18
55999,84,15:33:19
56000,84,15:33:20
56001,84,15:33:21
56002,86,15:33:22
56003,86,15:33:23
56004,87,15:33:24
56005,87,15:33:25
56006,87,15:33:26
56007,86,15:33:27
56008,85,15:33:28
56009,85,15:33:29
56010,83,15:33:30
56011,83,15:33:31
56012,83,15:33:32
56013,82,15:33:33
56014,82,15:33:34
56015,82,15:33:35
56016,82,15:33:36
56017,82,15:33:37
56018,83,15:33:38
56019,83,15:33:39
56020,83,15:33:40
56021,83,15:33:41
56022,83,15:33:42
56023,84,15:33:43
56024,84,15:33:44
56025,84,15:33:45
56026,84,15:33:46
56027,84,15:33:47
56028,86,15:33:48
56029,86,15:33:49
56030,90,15:33:50
56031,92,15:33:51
56032,93,15:33:52
56033,93,15:33:53
56034,84,15:33:54
56035,84,15:33:55
56036,82,15:33:56
56037,82,15:33:57
56038,82,15:33:58
56039,84,15:33:59
56040,88,15:34:00
56041,88,15:34:01
56042,89,15:34:02
56043,89,15:34:03
56044,91,15:34:04
56045,91,15:34:05
56046,91,15:34:06
56047,91,15:34:07
56048,89,15:34:08
56049,89,15:34:09
56050,90,15:34:10
56051,90,15:34:11
56052,91,15:34:12
56053,91,15:34:13
56054,91,15:34:14
56055,90,15:34:15
56056,90,15:34:16
56057,86,15:34:17
56058,86,15:34:18
56059,86,15:34:19
56060,88,15:34:20
56061,91,15:34:21
56062,92,15:34:22
56063,92,15:34:23
56064,93,15:34:24
56065,89,15:34:25
56066,89,15:34:26
56067,87,15:34:27
56068,87,15:34:28
56069,87,15:34:29
56070,87,15:34:30
56071,88,15:34:31
56072,88,15:34:32
56073,88,15:34:33
56074,89,15:34:34
56075,89,15:34:35
56076,89,15:34:36
56077,88,15:34:37
56078,86,15:34:38
56079,86,15:34:39
56080,87,15:34:40
56081,87,15:34:41
56082,89,15:34:42
56083,91,15:34:43
56084,91,15:34:44
56085,91,15:34:45
56086,91,15:34:46
56087,91,15:34:47
56088,91,15:34:48
56089,89,15:34:49
56090,89,15:34:50
56091,90,15:34:51
56092,90,15:34:52
56093,88,15:34:53
56094,88,15:34:54
56095,86,15:34:55
56096,86,15:34:56
56097,86,15:34:57
56098,86,15:34:58
56099,87,15:34:59
56100,87,15:35:00
56101,86,15:35:01
56102,86,15:35:02
56103,87,15:35:03
56104,86,15:35:04
56105,86,15:35:05
56106,86,15:35:06
56107,85,15:35:07
56108,85,15:35:08
56109,85,15:35:09
56110,82,15:35:10
56111,81,15:35:11
56112,81,15:35:12
56113,82,15:35:13
56114,82,15:35:14
56115,81,15:35:15
56116,81,15:35:16
56117,81,15:35:17
56118,80,15:35:18
56119,80,15:35:19
56120,81,15:35:20
56121,82,15:35:21
56122,82,15:35:22
56123,82,15:35:23
56124,82,15:35:24
56125,81,15:35:25
56126,75,15:35:26
56127,74,15:35:27
56128,72,15:35:28
56129,71,15:35:29
56130,71,15:35:30
56131,70,15:35:31
56132,70,15:35:32
56133,71,15:35:33
56134,71,15:35:34
56135,72,15:35:35
56136,72,15:35:36
56137,76,15:35:37
56138,76,15:35:38
56139,78,15:35:39
56140,83,15:35:40
56141,83,15:35:41
56142,84,15:35:42
56143,84,15:35:43
56144,90,15:35:44
56145,90,15:35:45
56146,91,15:35:46
56147,87,15:35:47
56148,87,15:35:48
56149,87,15:35:49
56150,86,15:35:50
56151,86,15:35:51
56152,86,15:35:52
56153,87,15:35:53
56154,88,15:35:54
56155,89,15:35:55
56156,89,15:35:56
56157,89,15:35:57
56158,89,15:35:58
56159,89,15:35:59
56160,85,15:36:00
56161,85,15:36:01
56162,84,15:36:02
56163,86,15:36:03
56164,87,15:36:04
56165,88,15:36:05
56166,88,15:36:06
56167,90,15:36:07
56168,90,15:36:08
56169,82,15:36:09
56170,82,15:36:10
56171,81,15:36:11
56172,81,15:36:12
56173,78,15:36:13
56174,78,15:36:14
56175,79,15:36:15
56176,79,15:36:16
56177,81,15:36:17
56178,81,15:36:18
56179,83,15:36:19
56180,83,15:36:20
56181,81,15:36:21
56182,81,15:36:22
56183,82,15:36:23
56184,82,15:36:24
56185,85,15:36:25
56186,85,15:36:26
56187,85,15:36:27
56188,84,15:36:28
56189,85,15:36:29
56190,83,15:36:30
56191,83,15:36:31
56192,84,15:36:32
56193,84,15:36:33
56194,84,15:36:34
56195,84,15:36:35
56196,83,15:36:36
56197,83,15:36:37
56198,83,15:36:38
56199,80,15:36:39
56200,80,15:36:40
56201,80,15:36:41
56202,79,15:36:42
56203,79,15:36:43
56204,77,15:36:44
56205,77,15:36:45
56206,79,15:36:46
56207,79,15:36:47
56208,81,15:36:48
56209,82,15:36:49
56210,82,15:36:50
56211,83,15:36:51
56212,81,15:36:52
56213,81,15:36:53
56214,81,15:36:54
56215,82,15:36:55
56216,82,15:36:56
56217,82,15:36:57
56218,84,15:36:58
56219,85,15:36:59
56220,85,15:37:00
56221,85,15:37:01
56222,85,15:37:02
56223,84,15:37:03
56224,84,15:37:04
56225,84,15:37:05
56226,84,15:37:06
56227,87,15:37:07
56228,87,15:37:08
56229,87,15:37:09
56230,87,15:37:10
56231,87,15:37:11
56232,87,15:37:12
56233,86,15:37:13
56234,86,15:37:14
56235,86,15:37:15
56236,93,15:37:16
56237,95,15:37:17
56238,95,15:37:18
56239,94,15:37:19
56240,95,15:37:20
56241,95,15:37:21
56242,95,15:37:22
56243,97,15:37:23
56244,93,15:37:24
56245,90,15:37:25
56246,89,15:37:26
56247,87,15:37:27
56248,87,15:37:28
56249,88,15:37:29
56250,88,15:37:30
56251,89,15:37:31
56252,89,15:37:32
56253,88,15:37:33
56254,88,15:37:34
56255,84,15:37:35
56256,84,15:37:36
56257,84,15:37:37
56258,82,15:37:38
56259,82,15:37:39
56260,83,15:37:40
56261,84,15:37:41
56262,83,15:37:42
56263,83,15:37:43
56264,82,15:37:44
56265,82,15:37:45
56266,79,15:37:46
56267,79,15:37:47
56268,78,15:37:48
56269,78,15:37:49
56270,78,15:37:50
56271,80,15:37:51
56272,80,15:37:52
56273,81,15:37:53
56274,81,15:37:54
56275,84,15:37:55
56276,86,15:37:56
56277,87,15:37:57
56278,87,15:37:58
56279,91,15:37:59
56280,91,15:38:00
56281,94,15:38:01
56282,95,15:38:02
56283,95,15:38:03
56284,90,15:38:04
56285,90,15:38:05
56286,81,15:38:06
56287,81,15:38:07
56288,81,15:38:08
56289,83,15:38:09
56290,84,15:38:10
56291,85,15:38:11
56292,85,15:38:12
56293,85,15:38:13
56294,85,15:38:14
56295,83,15:38:15
56296,84,15:38:16
56297,84,15:38:17
56298,84,15:38:18
56299,84,15:38:19
56300,82,15:38:20
56301,80,15:38:21
56302,80,15:38:22
56303,80,15:38:23
56304,81,15:38:24
56305,81,15:38:25
56306,80,15:38:26
56307,79,15:38:27
56308,78,15:38:28
56309,78,15:38:29
56310,78,15:38:30
56311,80,15:38:31
56312,80,15:38:32
56313,82,15:38:33
56314,82,15:38:34
56315,81,15:38:35
56316,81,15:38:36
56317,81,15:38:37
56318,80,15:38:38
56319,80,15:38:39
56320,80,15:38:40
56321,81,15:38:41
56322,81,15:38:42
56323,82,15:38:43
56324,82,15:38:44
56325,82,15:38:45
56326,78,15:38:46
56327,78,15:38:47
56328,78,15:38:48
56329,78,15:38:49
56330,80,15:38:50
56331,81,15:38:51
56332,81,15:38:52
56333,80,15:38:53
56334,80,15:38:54
56335,80,15:38:55
56336,81,15:38:56
56337,81,15:38:57
56338,83,15:38:58
56339,83,15:38:59
56340,86,15:39:00
56341,86,15:39:01
56342,87,15:39:02
56343,87,15:39:03
56344,85,15:39:04
56345,85,15:39:05
56346,85,15:39:06
56347,86,15:39:07
56348,86,15:39:08
56349,89,15:39:09
56350,89,15:39:10
56351,90,15:39:11
56352,89,15:39:12
56353,81,15:39:13
56354,80,15:39:14
56355,79,15:39:15
56356,79,15:39:16
56357,81,15:39:17
56358,81,15:39:18
56359,81,15:39:19
56360,85,15:39:20
56361,83,15:39:21
56362,83,15:39:22
56363,82,15:39:23
56364,82,15:39:24
56365,83,15:39:25
56366,85,15:39:26
56367,86,15:39:27
56368,86,15:39:28
56369,85,15:39:29
56370,85,15:39:30
56371,85,15:39:31
56372,85,15:39:32
56373,85,15:39:33
56374,85,15:39:34
56375,85,15:39:35
56376,85,15:39:36
56377,85,15:39:37
56378,85,15:39:38
56379,85,15:39:39
56380,85,15:39:40
56381,73,15:39:41
56382,74,15:39:42
56383,82,15:39:43
56384,82,15:39:44
56385,91,15:39:45
56386,91,15:39:46
56387,96,15:39:47
56388,93,15:39:48
56389,85,15:39:49
56390,78,15:39:50
56391,78,15:39:51
56392,76,15:39:52
56393,75,15:39:53
56394,75,15:39:54
56395,73,15:39:55
56396,73,15:39:56
56397,73,15:39:57
56398,70,15:39:58
56399,70,15:39:59
56400,70,15:40:00
56401,71,15:40:01
56402,72,15:40:02
56403,73,15:40:03
56404,73,15:40:04
56405,73,15:40:05
56406,71,15:40:06
56407,69,15:40:07
56408,70,15:40:08
56409,70,15:40:09
56410,72,15:40:10
56411,73,15:40:11
56412,73,15:40:12
56413,76,15:40:13
56414,76,15:40:14
56415,78,15:40:15
56416,79,15:40:16
56417,79,15:40:17
56418,81,15:40:18
56419,81,15:40:19
56420,81,15:40:20
56421,81,15:40:21
56422,80,15:40:22
56423,80,15:40:23
56424,81,15:40:24
56425,81,15:40:25
56426,87,15:40:26
56427,89,15:40:27
56428,89,15:40:28
56429,89,15:40:29
56430,86,15:40:30
56431,86,15:40:31
56432,86,15:40:32
56433,85,15:40:33
56434,85,15:40:34
56435,88,15:40:35
56436,88,15:40:36
56437,91,15:40:37
56438,92,15:40:38
56439,92,15:40:39
56440,91,15:40:40
56441,91,15:40:41
56442,91,15:40:42
56443,91,15:40:43
56444,91,15:40:44
56445,92,15:40:45
56446,94,15:40:46
56447,94,15:40:47
56448,97,15:40:48
56449,97,15:40:49
56450,97,15:40:50
